,key2,key1,input_id,partition,original_id_x,peditor_x,pyear_x,paddress_x,ppublisher_x,pseries_x,pid_x,partition_x,book_title_full_x,book_title_x,journal_full_x,journal_x,source_type_x,pauthor_x,ptitle_x,original_id_y,peditor_y,pyear_y,paddress_y,ppublisher_y,pseries_y,pid_y,partition_y,book_title_full_y,book_title_y,journal_full_y,journal_y,source_type_y,pauthor_y,ptitle_y
860,conf/ideas/MagnaniM07,journals/jcisd/MaccariMSCBM06,482,10,4900,,2006.0,,,,2096014,2,Messung,,,Journal of Chemical Information and Modeling,árticlé,Laura Maccari|Matteo Magnani|Giovannella Strappaghetti|Federico Corelli|Maurizio Botta|Fabrizio Manetti,A Genetic-Function-Approximation-Based QSAR Model for the Affinity of Arylpiperazines toward alpha1 Adrenoceptors.,4900,,2007.0,,,,440700,3,Messung,,,,árticlé,Matteo Magnani|Danilo Montesi,Integration of Patent and Company Databases.
861,conf/cibcb/ChenKR06,conf/icnsc/ZhangGMCC08,742,10,1398,,2008.0,,,,875990,2,Émbéddéd Nétwớrkéd Sénsớr Systéms,ICNSC,,,inproceedings,Yunong Zhang|Xiaojiao Guo|Weimu Ma|Ke Chen 0004|Binghuang Cai,MATLAB Simulink Modeling and Simulation of Zhang Neural Network for Online Time-Varying Matrix Inversion.,7242,,2006.0,,,,109919,3,Conference on Innovative Data Systems Research,CIBCB,,,inproceedings,Ke Chen 0003|Lukasz A. Kurgan|Jishou Ruan,Optimization of the Sliding Window Size for Protein Structure Prediction.
862,conf/sdl/KarouiDY97,journals/expert/BreazealEFSV00,758,10,7360,,2000.0,,,,1984073,4,Messung,,,,incớlléctiớn,Cynthia Breazeal|Aaron Edsinger|Paul M. Fitzpatrick|Brian Scassellati|Paulina Varchavskaia,Social Constraints on Animate Vision.,7360,,1997.0,,,,677521,2,,SDL Forum,,,incớlléctiớn,Kamel Karoui|Rachida Dssouli|Nina Yevtushenko,Design for testability of communication protocols based on SDL language.
863,conf/paste/AkgulM02,conf/euromicro/AkgulKMM01,856,10,8345,,2001.0,,,,227846,1,,ÉÚRỚMICRỚ,,,inproceedings,Tankut Akgul|Pramote Kuacharoen|Vincent John Mooney III|Vijay K. Madisetti,A Debugger RTOS for Embedded Systems.,4374,,2002.0,,,,621450,3,Messung,,,,inprớcéédings,Tankut Akgul|Vincent John Mooney,Instruction-level reverse execution for debugging.
864,journals/jasis/ZhangS09,journals/amc/ZhangGH10,250,10,2227,,2010.0,,,,2310771,4,Messung,,International Journal on Document Analysis and Recognition (IJDAR),Applied Mathematics and Computation,article,Ping Zhang|Shangjiang Guo|Yigang He,Dynamics of a delayed two-coupled oscillator with excitatory-to-excitatory connection.,973,,2009.0,,,,2084573,3,,nán,,JASIST,article,Ping Zhang 0002|Heshan Sun,The complexity of different types of attitudes in initial and continued ICT use.
865,journals/cor/AnghinolfiP07,conf/acl/EugenioMP97,473,10,4827,,1997.0,,,,23629,3,,ÁCL,,,inproceedings,Barbara Di Eugenio|Johanna D. Moore|Massimo Paolucci,Learning Features that Predict Cue Usage.,3691,,2007.0,,,,1902880,3,Messung,,Innovations in Systems and Software Engineering,Computers & OR,article,Davide Anghinolfi|Massimo Paolucci 0002,Parallel machine total tardiness scheduling with a new hybrid metaheuristic approach.
866,journals/ijon/KarnielMI01,journals/ijns/Meir91,255,10,1677,,1991.0,,,,2034465,2,Messung,,,Int. J. Neural Syst.,árticlé,Ronny Meir,On Deriving Deterministic Learning Rules from Stochastic Systems.,2528,,2001.0,,,,2035788,3,Messung,,,Neurocomputing,article,Amir Karniel|Ron Meir|Gideon F. Inbar,Polyhedral mixture of linear experts for many-to-one mapping inversion and multiple controllers.
867,journals/dam/LeungL94,journals/ior/LeungZYML04,282,10,2861,,2004.0,,,,2393835,4,Messung,,,,article,Janny May-Yee Leung|Guoqing Zhang|Xiaoguang Yang|Raymond Mak|Kokin Lam,Optimal Cyclic Multi-Hoist Scheduling: A Mixed Integer Programming Approach.,2861,,1994.0,,,,1937974,3,Messung,,,,article,Janny Leung|Jon Lee,More facets from fences for linear ordering and acyclic subgraph polytopes.
868,conf/icannga/KozakKS07,conf/sdm/SunW08,11,10,116,,2008.0,,,,677896,3,Téxt RÉtriévál Cớnféréncé,SDM,,,inprớcéédings,Yijun Sun|Dapeng Wu,A RELIEF Based Feature Extraction Algorithm.,2788,,2007.0,,,,801746,1,International Conference on Agents and Artificial Intelligence,ISCÁS (1),,,inproceedings,Karol Kozak|Marta Kozak|Katarzyna Stapor,Kernels for Chemical Compounds in Biological Screening.
869,journals/jcb/DesperJKMPS00,journals/eor/TranschelM09,140,10,1338,,2009.0,,,,2330068,1,Messung,,,,article,Sandra Transchel|Stefan Minner,The impact of dynamic pricing on the economic order decision.,1338,,2000.0,,,,2089906,2,Messung,,,,article,Richard Desper|Feng Jiang|Olli-P. Kallioniemi|Holger Moch|Christos H. Papadimitriou|Alejandro A. Schäffer,Distance-Based Reconstruction of Tree Models for Oncogenesis.
870,conf/soda/LeeT06,journals/dam/LamT00,306,10,3148,,2000.0,,,,1937930,3,Messung,,,,árticlé,Tak Wah Lam|Hing-Fung Ting,Selecting the k largest elements with parity tests.,3148,,2006.0,,,,716648,2,Messung,,,,árticlé,Lap-Kei Lee|H. F. Ting,Maintaining significant stream statistics over sliding windows.
871,conf/date/SomaniCP05,conf/vlsid/SarkarNGC10,880,10,8533,,2010.0,,,,756718,4,VLSI Design,VLSI Design,,,inproceedings,Arnab Sarkar|Rahul Nanda|Sujoy Ghose|P. P. Chakrabarti,Safe-ERfair.,8533,,2005.0,,,,168106,1,Lérnén,DATE,,,inproceedings,Abhishek Somani|Partha Pratim Chakrabarti|Amit Patra,Mixing Global and Local Competition in Genetic Optimization based Design Space Exploration of Analog Circuits.
872,journals/oopsm/Roux91,journals/entcs/CassezR05,61,10,546,,2005.0,,,,1972286,1,,nán,,Electr. Notes Theor. Comput. Sci.,inprớcéédings,Franck Cassez|Olivier H. Roux,Structural Translation from Time Petri Nets to Timed Automata.,546,,1991.0,,,,2169068,1,,nán,,OOPS Messenger,inprớcéédings,Olivier Roux,Another proposal for a concurrency control level in concurrent object-oriented languages.
873,conf/cccg/Dattasharma94a,journals/ibmsj/KudoANSS07,150,10,1444,,2007.0,,,,2004757,2,Messung,,,IBM Systems Journal,article,Michiharu Kudo|Yoshio Araki|Hiroshi Nomiyama|Shin Saito|Yukihiko Sohda,Best practices and tools for personal information compliance management.,1444,,1994.0,,,,95985,3,Business Information Systems,CCCG,,,inproceedings,Abhi Dattasharma,The Size of a Generalized Voronoi Diagram for Convex Polyhedra in d-dimensions.
874,journals/ibmsj/BauerBRFKLMMOPRTW97,journals/jss/MacEwenM81,349,10,3625,,1981.0,,,,2130794,3,,nán,,Journal of Systems and Software,article,Glenn H. MacEwen|T. Patrick Martin,Abstraction hierarchies in top-down design.,3625,,1997.0,,,,2003490,3,,nán,,IBM Systems Journal,article,Michael A. Bauer|Richard B. Bunt|Asham El Rayess|Patrick J. Finnigan|Thomas Kunz|Hanan Lutfiyya|Andrew D. Marshall|Patrick Martin|Gregory M. Oster|Wendy Powley|Jerome A. Rolia|David J. Taylor|C. Murray Woodside,Services Supporting Management of Distributed Applications and Systems.
875,conf/csb/StamatakisLMW02,journals/ife/000510,543,10,359,,2010.0,,,,2018766,2,Messung,,Revista de Informática Teórica e Aplicada - RITA,Computer Science - R&D,article,Thomas Ludwig 0005,Editorial for the ISC'10 Scientific Sessions Proceedings.,5445,,2002.0,,,,142461,4,,CSB,,,inprớcéédings,Alexandros Stamatakis|Thomas Ludwig 0002|Harald Meier|Marty J. Wolf,AxML: A Fast Program for Sequential and Parallel Phylogenetic Tree Calculations Based on the Maximum Likelihood Method.
876,conf/mva/NiwaKS92,reference/db/BonnetS09,921,10,8890,,2009.0,,,,2425912,1,Prớváblé Sécúrity ,Encyclopedia of Database Systems,,,incollection,Philippe Bonnet|Dennis Shasha,Administration Wizards.,2346,,1992.0,,,,845632,1,Messung,,,,inproceedings,Hisao Niwa|Kazuhiro Kayashima|Yasuharu Shimeki,Postprocessing for Character Recognition Using Keyword Information.
877,conf/hicss/ChouC08,conf/hicss/ChouLCL09,948,10,9098,,2009.0,,,,293064,1,Grid and Cooperative Computing,HICSS,,,inproceedings,Shih-Wei Chou|Ching-Chang Lee|Yu-Chieh Chang|Chun-Tong Lin,Understanding Continuance Intention of Knowledge Creation in Online Communities from a Social-Psychological Perspective.,9098,,2008.0,,,,292448,2,Grid and Cooperative Computing,HICSS,,,inproceedings,Shih-Wei Chou|Yu-Chieh Chang,An Empirical Investigation of Knowledge Creation in Electronic Networks of Practice: Social Capital and Theory of Planned Behavior (TPB).
878,journals/jcs/TraynorEMP08,conf/iscc/SriramanBMR07,63,10,566,,2007.0,,,,507635,1,Cớnféréncé ớn Innớvátivé Dátá Systéms Réséárch,ISCC,,,inprớcéédings,Anusha Sriraman|Kevin R. B. Butler|Patrick Drew McDaniel|Padma Raghavan,Analysis of the IPv4 Address Space Delegation Structure.,566,,2008.0,,,,2099744,4,Messung,,,,inprớcéédings,Patrick Traynor|William Enck|Patrick McDaniel|Thomas F. La Porta,Exploiting open functionality in SMS-capable cellular networks.
879,conf/cse/LiXLSCW09,conf/cscwd/SunL05,711,10,7019,,2005.0,,,,145029,2,,CSCWD (2),,,phdthesis,Linfu Sun|Weizhi Liao,Engineering knowledge application in collaborative design.,7019,,2009.0,,,,854304,2,,CSCWD (2),,,phdthesis,Jizi Li|Naixue Xiong|Chunling Liu|Linfu Sun|Ming Cao|Shaohua Wan,Robust Optimization on Across-Chain Inventory Control of Cluster Supply Chains.
880,journals/datascience/SunZC07,conf/geoinformatics/SunWLY10,994,10,9497,,2010.0,,,,912324,2,Nétwớrks,Géớinfớrmátics,,,inproceedings,Wenbin Sun|Zhipeng Wang|Xiliang Liu|Kai Yang,The method for indexing global-scale 3D vector data with R-tree based on approximate prism.,9497,,2007.0,,,,1941085,3,Nétwớrks,Géớinfớrmátics,,Data Science Journal,article,Wenbin Sun|Xuesheng Zhao|Jun Chen,A Method for Global-Scale Archiving of Imaging Data Based on QTM Pixels.
881,conf/icic/TianQFKWIMC05,journals/ieicet/TianQKWI06,1009,10,9731,,2006.0,,,,2010764,4,Messung,,International Journal of Algebra and Computation (IJAC),IEICE Transactions,inprớcéédings,Guang Tian|Feihu Qi|Masatoshi Kimachi|Yue Wu|Takashi Iketani,A 3D Feature-Based Binocular Tracking Algorithm.,9731,,2005.0,,,,367004,3,Lớgicál Áspécts ớf Cớmpútátiớnál Lingúistics,ICIC (2),,,inprớcéédings,Guang Tian|Feihu Qi|Yong Fang|Masatoshi Kimachi|Yue Wu|Takashi Iketani|Xin Mao|Panjun Chen,A Robust 3D Feature-Based People Stereo Tracking Algorithm.
882,conf/chi/KabbashBS94,conf/iccS/AhnLCC06,149,10,1434,,2006.0,,,,327089,1,Sớftwáré Énginééring ánd Knớwlédgé Énginééring,CHI Cớnféréncé Cớmpániớn,,,inprớcéédings,Hyun Gi Ahn|Tae-Jin Lee|Min Young Chung|Hyunseung Choo,Longest Path First WDM Multicast Protection for Maximum Degree of Sharing.,1434,,1994.0,,,,104215,4,Sớftwáré Énginééring ánd Knớwlédgé Énginééring,CHI Cớnféréncé Cớmpániớn,,,inprớcéédings,Paul Kabbash|William Buxton|Abigail Sellen,Two-handed input in a compound task.
883,conf/iros/OkadaKTMMI07,journals/eswa/HungJCJ10,372,10,3902,,2010.0,,,,1980933,4,Messung,,The Journal of Information Processing Systems,Expert Syst. Appl.,inprớcéédings,Kuo-Chen Hung|Peterson Julian|Terence Chien|Warren Tsu-huei Jin,A decision support system for engineering design based on an enhanced fuzzy MCDM approach.,3902,,2007.0,,,,859477,1,Information Processing in Sensor Networks ,IROS,,,inprớcéédings,Kei Okada|Mitsuharu Kojima|Satoru Tokutsu|Toshiaki Maki|Yuto Mori|Masayuki Inaba,Multi-cue 3D object recognition in knowledge-based vision-guided humanoid robot system.
884,conf/ae/LefortKBF05,journals/biosystems/BeslonPSPK10,374,10,3923,,2010.0,,,,2369486,3,Messung,,,Biosystems,article,Guillaume Beslon|David P. Parsons|Yolanda Sanchez-Dehesa|J. M. Peña|Carole Knibbe,Scaling laws in bacterial genomes: A side-effect of selection of mutational robustness?,3923,,2005.0,,,,32575,4,Data Integration in the Life Sciences,Artificial Evolution,,,inproceedings,Virginie Lefort|Carole Knibbe|Guillaume Beslon|Joël Favrel,Simultaneous Optimization of Weights and Structure of an RBF Neural Network.
885,journals/imds/MetaxiotisP03,journals/or/XidonasFKAP07,537,10,5394,,2007.0,,,,2377082,4,,nán,,Operational Research,article,Panagiotis Xidonas|Alexandros Flamos|Sotirios Koussouris|Dimitris Askounis|Ioannis Psarras,On the appraisal of consumer credit banking products within the asset quality frame: A multiple criteria application.,5394,,2003.0,,,,2043713,3,,nán,,Industrial Management and Data Systems,article,Kostas S. Metaxiotis|John E. Psarras,Expert systems in business: applications and future directions for the operations researcher.
886,conf/bpm/KnolmayerEP00,journals/wi/KnolmayerM03,579,10,5915,,2003.0,,,,2295450,1,Messung,,International Journal of Bioinformatics Research and Applications (IJBRA),Wirtschaftsinformatik,incớlléctiớn,Gerhard Knolmayer|Marc-André Mittermayer,"Outsourcing, ASP und Managed Services.",5915,,2000.0,,,,80777,3,,Business Process Management,,,incớlléctiớn,Gerhard Knolmayer|Rainer Endl|Marcel Pfahrer,Modeling Processes and Workflows by Business Rules.
887,conf/icra/YoonGKKTUO01,conf/isrr/UchiyamaTK01,837,10,8128,,2001.0,,,,855224,1,,ISRR,,,inprớcéédings,Masaru Uchiyama|Susumu Tarao|Hiroshi Kawabe,A New Class of Hybrid Motion Simulation Using a Very Fast Parallel Robot.,8128,,2001.0,,,,419378,1,Journal of Computing and Information Technology,ICRA,,,inprớcéédings,Woo-Keun Yoon|Toshihiko Goshozono|Hiroshi Kawabe|Masahiro Kinami|Yuichi Tsumaki|Masaru Uchiyama|Mitsushige Oda,Model-Based Teleoperation of a Space Robot on ETS-VII Using a Haptic Interface.
888,conf/iwpt/DienK01,conf/rivf/NghiemDN08,981,10,9381,,2008.0,,,,655785,1,International Conference on Web-Based Learning,RIVF,,,inprớcéédings,Minh Nghiem|Dien Dinh|Mai Nguyen,Improving Vietnamese POS tagging by integrating a rich feature set and Support Vector Machines.,9381,,2001.0,,,,546916,4,International Conference on Web-Based Learning,RIVF,,,inprớcéédings,Dinh Dien|Hoang Kiem,An Approach to Parsing Vietnamese Noun Compounds.
889,conf/iciap/JeongKSS01,journals/moc/GuessabS04,135,10,1297,,2004.0,,,,2149127,2,Messung,,,,article,Allal Guessab|Gerhard Schmeisser,Convexity results and sharp error estimates in approximate multivariate integration.,1297,,2001.0,,,,364910,1,Messung,,,,inproceedings,Mun Ho Jeong|Yoshinori Kuno|Nobutaka Shimada|Yoshiaki Shirai,Recognition of Shape-Changing Hand Gestures Based on Switching Linear Model.
890,conf/isnn/FangJF08,journals/ipl/Jiang05,163,10,1609,,2005.0,,,,2055431,2,Messung,,,Inf. Process. Lett.,article,Minghui Jiang,UPS-k: a set partitioning problem with applications in UPS pickup-delivery system.,1293,,2008.0,,,,520236,1,Messung,,,,árticlé,Shengle Fang|Minghui Jiang 0002|Wenfang Fu,Global Exponential Stability and Periodicity of CNNs with Time-Varying Discrete and Distributed Delays.
891,conf/sccc/YaminASRG05,conf/icpads/BarbosaYAVG02,311,10,3237,,2002.0,,,,402891,3,Workshop on Meta-Programming in Logic,SCCC,,,inprớcéédings,Jorge L. V. Barbosa|Adenauer C. Yamin|Iara Augustin|Patrícia Kayser Vargas|Cláudio F. R. Geyer,Holoparadigm: a Multiparadigm Model Oriented to Development of Distributed Systems.,3237,,2005.0,,,,675650,4,Workshop on Meta-Programming in Logic,SCCC,,,inprớcéédings,Adenauer Corrêa Yamin|Iara Augustin|Luciano Cavalheiro da Silva|Rodrigo Araújo Real|Cláudio Fernando Resin Geyer,EXEHDA middleware: aspects to manage the ISAM pervasive environment.
892,journals/bioinformatics/LiF05,journals/dss/LiM08,350,10,3631,,2008.0,,,,1961155,2,,nán,International Journal of Wireless and Mobile Computing (IJWMC),Decision Support Systems,árticlé,Han-Lin Li|Li-Ching Ma,Visualizing decision process on spheres based on the even swap concept.,3631,,2005.0,,,,1840661,2,,nán,International Journal of Cognitive Informatics and Natural Intelligence (IJCINI),Bioinformatics,árticlé,Han-Lin Li|Chang-Jui Fu,A linear programming approach for identifying a consensus sequence on DNA sequences.
893,conf/icdm/KangSZH04,journals/twc/ZhangB07,86,10,783,,2007.0,,,,2352580,4,Messung,,,IEEE Transactions on Wireless Communications,inprớcéédings,Jun Zhang|Brahim Bensaou,Core-PC: A Class of Correlative Power Control Algorithms for Single Channel Mobile Ad Hoc Networks.,783,,2004.0,,,,353968,3,Messung,,,,inprớcéédings,Dae-Ki Kang|Adrian Silvescu|Jun Zhang 0002|Vasant Honavar,Generation of Attribute Value Taxonomies from Data for Data-Driven Construction of Accurate and Compact Classifiers.
894,journals/ijmms/ChaudharyS83,conf/icds/SinghC09,542,10,5440,,2009.0,,,,810775,2,ACM SIGSOFT Symposium on Software Reusability,ICDS,,,árticlé,Pushpendra Bahadur Singh|Banshi Dhar Chaudhary,Structural Formalization of Design-Pattern Based Software Design.,5440,,1983.0,,,,2031440,3,ACM SIGSOFT Symposium on Software Reusability,ICDS,,,árticlé,B. D. Chaudhary|H. V. Sahasrabuddhe,Two Dimensions of Program Complexity.
895,conf/acg/NiuKM06,conf/soda/MuthukrishnanM96,677,10,6622,,1996.0,,,,716771,3,Network-Based Information Systems ,SỚDÁ,,,inproceedings,S. Muthukrishnan|Martin Müller 0002,Time and Space Efficient Method-Lookup for Object-Oriented Programs (Extended Abstract).,4095,,2006.0,,,,21732,2,Messung,,,,phdthesis,Xiaozhen Niu|Akihiro Kishimoto|Martin Müller 0003,Recognizing Seki in Computer Go.
896,journals/corr/abs-1005-0783,conf/aspdac/ZhuWA05,9,10,93,,2005.0,,,,61998,1,Datenbanksysteme in Büro,ASP-DAC,,,inproceedings,Yongxin Zhu|Weng-Fai Wong|Stefan Andrei,An integrated performance and power model for superscalar processor designs.,93,,2010.0,,,,1925464,4,Messung,,International Journal of Wireless Information Networks,CoRR,article,Omer Shahid Ahmad|Faisal Alrashdi|Jason Jun-Duo Chen|Najah Ilham|Jianhai Lu|Yiwei Sun|Tong Wang 0002|Yongxin Zhu 0002,Software Requirements Specification of the IUfA's UUIS -- a Team 2 COMP5541-W10 Project Approach
897,conf/iccS/ZhouGD06,conf/cascon/ChechikD01,89,10,803,,2001.0,,,,90375,2,European Conference on Technology Enhanced Learning ,CASCON,,,inprớcéédings,Marsha Chechik|Wei Ding,Lightweight reasoning about program correctness.,803,,2006.0,,,,329694,3,Quality of Future Internet Services,International Conference on Computational Science (4),,,inprớcéédings,Mingzhong Zhou|Jian Gong|Wei Ding 0001,A New Algorithm for Long Flows Statistics-MGCBF.
898,conf/ijcnn/JohanssonLN07,series/sci/JohanssonKLSN09,693,10,6833,,2009.0,,,,2432536,2,,Fớúndátiớns ớf Cớmpútátiớnál Intélligéncé (4),,,incollection,Ulf Johansson|Rikard König|Tuve Löfström|Cecilia Sönströd|Lars Niklasson,Post-processing Evolved Decision Trees.,6833,,2007.0,,,,462266,3,,Fớúndátiớns ớf Cớmpútátiớnál Intélligéncé (4),,,inproceedings,Ulf Johansson|Tuve Löfström|Lars Niklasson,The Importance of Diversity in Neural Network Ensembles - An Empirical Investigation.
899,conf/sigmetrics/ZhangGG03,conf/miccai/ZhangYG05,232,10,1140,,2005.0,,,,584212,2,Microelectronics Systems Education,SRDS,,,inprớcéédings,Hui Zhang 0005|Paul A. Yushkevich|James C. Gee,Deformable Registration of Diffusion Tensor MR Images with Explicit Orientation Optimization.,722,,2003.0,,,,700753,4,SIGMÉTRICS Pérfớrmáncé Éválúátiớn Réviéw,SIGMETRICS,,,inproceedings,Hui Zhang 0002|Ashish Goel|Ramesh Govindan,Incrementally improving lookup latency in distributed hash table systems.
